timestamp,service,cloud,region,asn,cloud_status,network_status,latency,failure
2026-03-31 23:27:12.959962,payments,GCP,us-west-2,AS16509,down,unstable,455,1
2026-03-31 23:27:13.959962,auth,GCP,us-central1,AS8075,down,stable,430,1
2026-03-31 23:27:14.959962,analytics,GCP,us-central1,AS15169,degraded,stable,161,0
2026-03-31 23:27:15.959962,analytics,AWS,us-west-2,AS16509,down,unstable,425,1
2026-03-31 23:27:16.959962,media,Azure,us-east-1,AS16509,down,down,117,1
2026-03-31 23:27:17.959962,media,Azure,eastus,AS8075,degraded,stable,430,1
2026-03-31 23:27:18.959962,media,AWS,us-west-2,AS16509,degraded,down,153,1
2026-03-31 23:27:19.959962,analytics,AWS,eastus,AS8075,down,down,94,1
2026-03-31 23:27:20.959962,orders,AWS,us-central1,AS8075,operational,down,407,1
2026-03-31 23:27:21.959962,search,GCP,eastus,AS15169,operational,unstable,52,0
2026-03-31 23:27:22.959962,media,Azure,us-east-1,AS15169,down,unstable,243,1
2026-03-31 23:27:23.959962,orders,Azure,us-east-1,AS16509,operational,down,122,1
2026-03-31 23:27:24.959962,orders,Azure,us-west-2,AS8075,down,down,293,1
2026-03-31 23:27:25.959962,media,GCP,us-east-1,AS8075,degraded,unstable,168,0
2026-03-31 23:27:26.959962,payments,Azure,us-east-1,AS16509,degraded,stable,81,0
2026-03-31 23:27:27.959962,media,AWS,us-west-2,AS16509,down,down,446,1
2026-03-31 23:27:28.959962,search,AWS,us-west-2,AS15169,down,down,340,1
2026-03-31 23:27:29.959962,analytics,AWS,us-west-2,AS16509,operational,down,263,1
2026-03-31 23:27:30.959962,search,Azure,us-central1,AS8075,down,unstable,230,1
2026-03-31 23:27:31.959962,orders,GCP,us-east-1,AS16509,degraded,unstable,398,0
2026-03-31 23:27:32.959962,payments,Azure,us-central1,AS15169,down,stable,224,1
2026-03-31 23:27:33.959962,auth,AWS,us-central1,AS8075,degraded,down,366,1
2026-03-31 23:27:34.959962,media,AWS,us-west-2,AS15169,operational,stable,325,0
2026-03-31 23:27:35.959962,media,Azure,eastus,AS15169,degraded,down,403,1
2026-03-31 23:27:36.959962,analytics,GCP,us-west-2,AS16509,operational,unstable,323,0
2026-03-31 23:27:37.959962,orders,AWS,eastus,AS8075,operational,stable,439,1
2026-03-31 23:27:38.959962,orders,AWS,us-east-1,AS15169,down,stable,438,1
2026-03-31 23:27:39.959962,analytics,AWS,us-west-2,AS15169,operational,down,176,1
2026-03-31 23:27:40.959962,orders,GCP,us-west-2,AS15169,down,unstable,64,1
2026-03-31 23:27:41.959962,auth,AWS,eastus,AS16509,degraded,stable,364,0
2026-03-31 23:27:42.959962,payments,Azure,eastus,AS15169,operational,stable,395,0
2026-03-31 23:27:43.959962,search,AWS,us-central1,AS16509,down,stable,326,1
2026-03-31 23:27:44.959962,analytics,AWS,eastus,AS15169,down,stable,288,1
2026-03-31 23:27:45.959962,orders,GCP,us-central1,AS16509,operational,stable,354,0
2026-03-31 23:27:46.959962,analytics,GCP,us-west-2,AS15169,degraded,unstable,443,1
2026-03-31 23:27:47.959962,analytics,GCP,us-west-2,AS16509,down,stable,404,1
2026-03-31 23:27:48.959962,analytics,AWS,us-west-2,AS8075,degraded,down,388,1
2026-03-31 23:27:49.959962,media,GCP,us-east-1,AS16509,down,stable,132,1
2026-03-31 23:27:50.959962,media,Azure,us-east-1,AS8075,down,down,112,1
2026-03-31 23:27:51.959962,orders,AWS,eastus,AS15169,down,unstable,397,1
2026-03-31 23:27:52.959962,media,Azure,us-east-1,AS8075,down,unstable,347,1
2026-03-31 23:27:53.959962,auth,GCP,us-central1,AS16509,operational,unstable,75,0
2026-03-31 23:27:54.959962,orders,AWS,eastus,AS15169,degraded,unstable,354,0
2026-03-31 23:27:55.959962,payments,Azure,us-east-1,AS16509,down,unstable,279,1
2026-03-31 23:27:56.959962,analytics,GCP,us-east-1,AS16509,degraded,stable,325,0
2026-03-31 23:27:57.959962,analytics,GCP,eastus,AS16509,operational,stable,482,1
2026-03-31 23:27:58.959962,media,GCP,us-east-1,AS8075,degraded,unstable,89,0
2026-03-31 23:27:59.959962,auth,AWS,eastus,AS8075,down,stable,156,1
2026-03-31 23:28:00.959962,analytics,Azure,us-central1,AS15169,down,stable,161,1
2026-03-31 23:28:01.959962,payments,GCP,us-west-2,AS15169,operational,unstable,361,0
2026-03-31 23:28:02.959962,search,AWS,us-west-2,AS15169,operational,unstable,374,0
2026-03-31 23:28:03.959962,orders,GCP,us-east-1,AS8075,down,down,134,1
2026-03-31 23:28:04.959962,analytics,AWS,us-west-2,AS15169,down,down,124,1
2026-03-31 23:28:05.959962,orders,Azure,us-west-2,AS16509,down,stable,77,1
2026-03-31 23:28:06.959962,payments,AWS,us-west-2,AS15169,degraded,stable,291,0
2026-03-31 23:28:07.959962,media,Azure,eastus,AS15169,operational,unstable,120,0
2026-03-31 23:28:08.959962,auth,GCP,us-east-1,AS15169,operational,unstable,353,0
2026-03-31 23:28:09.959962,orders,AWS,eastus,AS8075,down,down,181,1
2026-03-31 23:28:10.959962,orders,AWS,eastus,AS15169,operational,down,97,1
2026-03-31 23:28:11.959962,media,AWS,us-east-1,AS8075,down,unstable,412,1
2026-03-31 23:28:12.959962,payments,AWS,us-east-1,AS15169,degraded,stable,228,0
2026-03-31 23:28:13.959962,payments,Azure,us-central1,AS15169,operational,stable,311,0
2026-03-31 23:28:14.959962,analytics,AWS,eastus,AS16509,down,stable,105,1
2026-03-31 23:28:15.959962,analytics,AWS,us-central1,AS16509,degraded,down,472,1
2026-03-31 23:28:16.959962,search,Azure,us-west-2,AS16509,degraded,unstable,465,1
2026-03-31 23:28:17.959962,orders,AWS,us-central1,AS8075,operational,down,481,1
2026-03-31 23:28:18.959962,analytics,Azure,eastus,AS16509,degraded,down,303,1
2026-03-31 23:28:19.959962,analytics,AWS,us-west-2,AS16509,degraded,stable,485,1
2026-03-31 23:28:20.959962,media,Azure,us-west-2,AS8075,down,stable,146,1
2026-03-31 23:28:21.959962,orders,AWS,us-central1,AS8075,operational,unstable,297,0
2026-03-31 23:28:22.959962,payments,Azure,us-east-1,AS16509,down,stable,382,1
2026-03-31 23:28:23.959962,analytics,GCP,eastus,AS16509,degraded,down,309,1
2026-03-31 23:28:24.959962,payments,Azure,us-east-1,AS16509,operational,unstable,118,0
2026-03-31 23:28:25.959962,analytics,Azure,us-central1,AS15169,degraded,stable,262,0
2026-03-31 23:28:26.959962,payments,Azure,us-west-2,AS8075,operational,down,262,1
2026-03-31 23:28:27.959962,search,AWS,us-central1,AS16509,down,unstable,433,1
2026-03-31 23:28:28.959962,orders,Azure,us-central1,AS15169,operational,stable,474,1
2026-03-31 23:28:29.959962,search,Azure,eastus,AS15169,operational,stable,260,0
2026-03-31 23:28:30.959962,payments,Azure,eastus,AS15169,operational,unstable,329,0
2026-03-31 23:28:31.959962,media,AWS,eastus,AS8075,degraded,unstable,192,0
2026-03-31 23:28:32.959962,payments,AWS,us-central1,AS16509,operational,down,464,1
2026-03-31 23:28:33.959962,media,Azure,eastus,AS8075,degraded,unstable,483,1
2026-03-31 23:28:34.959962,orders,GCP,us-central1,AS15169,down,stable,413,1
2026-03-31 23:28:35.959962,auth,AWS,us-east-1,AS15169,down,unstable,293,1
2026-03-31 23:28:36.959962,orders,GCP,us-west-2,AS16509,operational,down,135,1
2026-03-31 23:28:37.959962,search,Azure,us-west-2,AS15169,operational,unstable,239,0
2026-03-31 23:28:38.959962,media,AWS,us-central1,AS16509,operational,unstable,419,1
2026-03-31 23:28:39.959962,payments,AWS,us-central1,AS16509,operational,down,499,1
2026-03-31 23:28:40.959962,auth,GCP,us-west-2,AS16509,degraded,down,260,1
2026-03-31 23:28:41.959962,media,Azure,us-west-2,AS16509,operational,down,149,1
2026-03-31 23:28:42.959962,payments,GCP,us-east-1,AS8075,down,stable,117,1
2026-03-31 23:28:43.959962,media,GCP,us-east-1,AS16509,down,stable,293,1
2026-03-31 23:28:44.959962,media,AWS,us-west-2,AS15169,down,unstable,86,1
2026-03-31 23:28:45.959962,search,GCP,us-central1,AS16509,degraded,down,445,1
2026-03-31 23:28:46.959962,auth,GCP,us-west-2,AS8075,operational,unstable,162,0
2026-03-31 23:28:47.959962,payments,Azure,us-east-1,AS8075,operational,stable,358,0
2026-03-31 23:28:48.959962,orders,AWS,us-central1,AS15169,operational,down,171,1
2026-03-31 23:28:49.959962,orders,Azure,us-east-1,AS16509,operational,unstable,209,0
2026-03-31 23:28:50.959962,auth,GCP,us-west-2,AS15169,down,unstable,172,1
2026-03-31 23:28:51.959962,search,GCP,us-east-1,AS15169,degraded,stable,131,0
2026-03-31 23:28:52.959962,auth,Azure,eastus,AS15169,down,stable,302,1
2026-03-31 23:28:53.959962,analytics,GCP,us-central1,AS15169,degraded,stable,469,1
2026-03-31 23:28:54.959962,auth,GCP,us-west-2,AS16509,down,unstable,131,1
2026-03-31 23:28:55.959962,analytics,Azure,us-central1,AS8075,down,down,383,1
2026-03-31 23:28:56.959962,search,AWS,us-west-2,AS16509,down,unstable,82,1
2026-03-31 23:28:57.959962,analytics,GCP,us-central1,AS16509,down,unstable,359,1
2026-03-31 23:28:58.959962,payments,AWS,us-west-2,AS8075,down,unstable,242,1
2026-03-31 23:28:59.959962,search,GCP,us-east-1,AS8075,operational,unstable,347,0
2026-03-31 23:29:00.959962,media,Azure,us-west-2,AS15169,operational,unstable,300,0
2026-03-31 23:29:01.959962,analytics,Azure,eastus,AS15169,degraded,unstable,61,0
2026-03-31 23:29:02.959962,payments,Azure,us-east-1,AS16509,degraded,down,66,1
2026-03-31 23:29:03.959962,orders,GCP,us-east-1,AS8075,operational,stable,159,0
2026-03-31 23:29:04.959962,auth,Azure,eastus,AS15169,degraded,stable,168,0
2026-03-31 23:29:05.959962,analytics,GCP,us-central1,AS15169,down,unstable,269,1
2026-03-31 23:29:06.959962,media,Azure,eastus,AS8075,operational,down,481,1
2026-03-31 23:29:07.959962,analytics,Azure,eastus,AS8075,degraded,stable,171,0
2026-03-31 23:29:08.959962,search,Azure,us-east-1,AS16509,degraded,stable,416,1
2026-03-31 23:29:09.959962,media,GCP,us-east-1,AS15169,down,unstable,237,1
2026-03-31 23:29:10.959962,auth,Azure,us-central1,AS8075,operational,stable,60,0
2026-03-31 23:29:11.959962,analytics,AWS,us-central1,AS16509,operational,unstable,54,0
2026-03-31 23:29:12.959962,media,GCP,us-west-2,AS8075,down,down,357,1
2026-03-31 23:29:13.959962,auth,Azure,us-west-2,AS16509,down,stable,187,1
2026-03-31 23:29:14.959962,payments,Azure,us-central1,AS8075,degraded,stable,115,0
2026-03-31 23:29:15.959962,media,GCP,us-west-2,AS8075,down,down,288,1
2026-03-31 23:29:16.959962,media,GCP,eastus,AS8075,operational,unstable,270,0
2026-03-31 23:29:17.959962,media,GCP,eastus,AS16509,down,stable,460,1
2026-03-31 23:29:18.959962,auth,Azure,eastus,AS16509,operational,stable,183,0
2026-03-31 23:29:19.959962,orders,Azure,us-east-1,AS15169,down,stable,268,1
2026-03-31 23:29:20.959962,orders,Azure,us-central1,AS8075,operational,down,70,1
2026-03-31 23:29:21.959962,media,Azure,us-west-2,AS8075,operational,down,265,1
2026-03-31 23:29:22.959962,payments,AWS,us-west-2,AS8075,operational,unstable,409,1
2026-03-31 23:29:23.959962,orders,GCP,eastus,AS16509,operational,stable,491,1
2026-03-31 23:29:24.959962,payments,AWS,eastus,AS8075,degraded,down,353,1
2026-03-31 23:29:25.959962,search,GCP,eastus,AS16509,degraded,unstable,337,0
2026-03-31 23:29:26.959962,search,AWS,us-central1,AS15169,down,stable,393,1
2026-03-31 23:29:27.959962,orders,Azure,us-east-1,AS15169,operational,down,416,1
2026-03-31 23:29:28.959962,orders,Azure,us-east-1,AS16509,operational,stable,294,0
2026-03-31 23:29:29.959962,analytics,AWS,us-east-1,AS15169,operational,stable,311,0
2026-03-31 23:29:30.959962,search,GCP,eastus,AS8075,degraded,unstable,264,0
2026-03-31 23:29:31.959962,search,Azure,us-west-2,AS8075,down,down,199,1
2026-03-31 23:29:32.959962,search,AWS,us-east-1,AS8075,down,unstable,196,1
2026-03-31 23:29:33.959962,media,GCP,us-east-1,AS15169,degraded,down,313,1
2026-03-31 23:29:34.959962,analytics,AWS,us-east-1,AS16509,down,stable,251,1
2026-03-31 23:29:35.959962,search,AWS,us-west-2,AS15169,degraded,stable,135,0
2026-03-31 23:29:36.959962,auth,Azure,us-west-2,AS8075,down,stable,79,1
2026-03-31 23:29:37.959962,orders,AWS,eastus,AS8075,down,unstable,191,1
2026-03-31 23:29:38.959962,payments,GCP,us-east-1,AS8075,degraded,unstable,284,0
2026-03-31 23:29:39.959962,payments,AWS,eastus,AS16509,degraded,unstable,245,0
2026-03-31 23:29:40.959962,media,AWS,us-west-2,AS8075,down,down,163,1
2026-03-31 23:29:41.959962,auth,Azure,us-east-1,AS15169,degraded,unstable,289,0
2026-03-31 23:29:42.959962,analytics,GCP,eastus,AS8075,degraded,unstable,344,0
2026-03-31 23:29:43.959962,payments,Azure,us-east-1,AS8075,down,stable,82,1
2026-03-31 23:29:44.959962,payments,AWS,us-central1,AS16509,degraded,unstable,458,1
2026-03-31 23:29:45.959962,search,Azure,eastus,AS16509,operational,down,137,1
2026-03-31 23:29:46.959962,payments,Azure,us-central1,AS15169,degraded,down,343,1
2026-03-31 23:29:47.959962,media,AWS,us-west-2,AS15169,degraded,stable,190,0
2026-03-31 23:29:48.959962,payments,AWS,us-west-2,AS16509,degraded,down,465,1
2026-03-31 23:29:49.959962,orders,Azure,us-east-1,AS15169,operational,stable,258,0
2026-03-31 23:29:50.959962,analytics,Azure,us-east-1,AS15169,degraded,down,329,1
2026-03-31 23:29:51.959962,search,AWS,eastus,AS8075,down,unstable,242,1
2026-03-31 23:29:52.959962,search,AWS,eastus,AS8075,down,stable,230,1
2026-03-31 23:29:53.959962,media,AWS,us-west-2,AS15169,degraded,down,432,1
2026-03-31 23:29:54.959962,payments,Azure,eastus,AS16509,degraded,down,498,1
2026-03-31 23:29:55.959962,orders,Azure,us-central1,AS16509,operational,unstable,133,0
2026-03-31 23:29:56.959962,media,Azure,us-west-2,AS15169,degraded,stable,110,0
2026-03-31 23:29:57.959962,auth,Azure,us-west-2,AS16509,down,down,470,1
2026-03-31 23:29:58.959962,analytics,AWS,eastus,AS8075,down,down,323,1
2026-03-31 23:29:59.959962,auth,GCP,us-west-2,AS8075,operational,unstable,217,0
2026-03-31 23:30:00.959962,search,GCP,eastus,AS16509,down,stable,446,1
2026-03-31 23:30:01.959962,auth,AWS,eastus,AS15169,degraded,stable,260,0
2026-03-31 23:30:02.959962,orders,GCP,us-central1,AS15169,degraded,unstable,378,0
2026-03-31 23:30:03.959962,media,GCP,us-central1,AS15169,down,stable,362,1
2026-03-31 23:30:04.959962,auth,Azure,us-east-1,AS15169,operational,down,66,1
2026-03-31 23:30:05.959962,auth,GCP,us-central1,AS16509,degraded,down,347,1
2026-03-31 23:30:06.959962,media,GCP,us-west-2,AS15169,down,stable,146,1
2026-03-31 23:30:07.959962,payments,GCP,eastus,AS16509,down,down,477,1
2026-03-31 23:30:08.959962,payments,Azure,us-central1,AS15169,down,unstable,238,1
2026-03-31 23:30:09.959962,media,AWS,us-east-1,AS16509,degraded,down,184,1
2026-03-31 23:30:10.959962,payments,GCP,us-west-2,AS15169,down,stable,283,1
2026-03-31 23:30:11.959962,media,AWS,us-west-2,AS8075,down,down,133,1
2026-03-31 23:30:12.959962,payments,AWS,us-central1,AS16509,degraded,down,132,1
2026-03-31 23:30:13.959962,media,Azure,us-central1,AS8075,operational,down,367,1
2026-03-31 23:30:14.959962,media,AWS,us-central1,AS16509,degraded,down,186,1
2026-03-31 23:30:15.959962,media,AWS,us-east-1,AS16509,down,unstable,60,1
2026-03-31 23:30:16.959962,orders,GCP,eastus,AS8075,degraded,down,365,1
2026-03-31 23:30:17.959962,analytics,Azure,us-east-1,AS16509,down,down,488,1
2026-03-31 23:30:18.959962,analytics,Azure,us-west-2,AS15169,down,stable,57,1
2026-03-31 23:30:19.959962,media,GCP,us-west-2,AS15169,degraded,down,101,1
2026-03-31 23:30:20.959962,auth,Azure,eastus,AS8075,down,unstable,450,1
2026-03-31 23:30:21.959962,analytics,AWS,us-central1,AS8075,down,unstable,450,1
2026-03-31 23:30:22.959962,media,Azure,us-west-2,AS16509,operational,unstable,250,0
2026-03-31 23:30:23.959962,media,Azure,eastus,AS8075,down,unstable,354,1
2026-03-31 23:30:24.959962,auth,Azure,eastus,AS16509,operational,stable,410,1
2026-03-31 23:30:25.959962,payments,GCP,us-central1,AS15169,down,down,214,1
2026-03-31 23:30:26.959962,analytics,GCP,eastus,AS16509,degraded,down,186,1
2026-03-31 23:30:27.959962,media,AWS,us-west-2,AS8075,down,unstable,128,1
2026-03-31 23:30:28.959962,orders,AWS,us-central1,AS8075,down,down,304,1
2026-03-31 23:30:29.959962,media,GCP,eastus,AS16509,operational,stable,409,1
2026-03-31 23:30:30.959962,search,AWS,us-east-1,AS15169,down,unstable,237,1
2026-03-31 23:30:31.959962,auth,GCP,us-central1,AS15169,down,down,99,1
2026-03-31 23:30:32.959962,orders,GCP,eastus,AS15169,degraded,down,138,1
2026-03-31 23:30:33.959962,payments,AWS,us-east-1,AS8075,down,unstable,452,1
2026-03-31 23:30:34.959962,orders,Azure,us-central1,AS8075,operational,stable,118,0
2026-03-31 23:30:35.959962,payments,GCP,us-east-1,AS8075,degraded,stable,446,1
2026-03-31 23:30:36.959962,search,Azure,us-central1,AS16509,down,stable,72,1
2026-03-31 23:30:37.959962,media,GCP,us-east-1,AS8075,down,stable,404,1
2026-03-31 23:30:38.959962,payments,AWS,us-east-1,AS15169,operational,unstable,365,0
2026-03-31 23:30:39.959962,search,AWS,eastus,AS15169,down,unstable,206,1
2026-03-31 23:30:40.959962,analytics,Azure,us-west-2,AS16509,operational,unstable,106,0
2026-03-31 23:30:41.959962,media,AWS,us-west-2,AS15169,degraded,down,182,1
2026-03-31 23:30:42.959962,auth,Azure,us-central1,AS16509,operational,unstable,86,0
2026-03-31 23:30:43.959962,payments,GCP,us-east-1,AS8075,operational,unstable,163,0
2026-03-31 23:30:44.959962,search,GCP,eastus,AS8075,operational,unstable,209,0
2026-03-31 23:30:45.959962,analytics,Azure,us-west-2,AS8075,down,stable,491,1
2026-03-31 23:30:46.959962,payments,GCP,us-east-1,AS15169,operational,stable,332,0
2026-03-31 23:30:47.959962,orders,AWS,us-west-2,AS15169,operational,unstable,372,0
2026-03-31 23:30:48.959962,analytics,GCP,us-central1,AS16509,degraded,stable,439,1
2026-03-31 23:30:49.959962,media,Azure,eastus,AS15169,down,down,111,1
2026-03-31 23:30:50.959962,payments,AWS,eastus,AS16509,down,down,165,1
2026-03-31 23:30:51.959962,media,Azure,us-west-2,AS8075,down,down,392,1
2026-03-31 23:30:52.959962,payments,GCP,eastus,AS8075,degraded,down,314,1
2026-03-31 23:30:53.959962,orders,Azure,us-east-1,AS15169,down,stable,60,1
2026-03-31 23:30:54.959962,search,AWS,us-central1,AS15169,degraded,unstable,317,0
2026-03-31 23:30:55.959962,payments,AWS,us-west-2,AS16509,operational,down,358,1
2026-03-31 23:30:56.959962,orders,AWS,us-east-1,AS15169,down,unstable,251,1
2026-03-31 23:30:57.959962,search,Azure,us-east-1,AS15169,degraded,down,452,1
2026-03-31 23:30:58.959962,analytics,Azure,us-central1,AS15169,degraded,unstable,269,0
2026-03-31 23:30:59.959962,payments,AWS,us-west-2,AS16509,down,unstable,309,1
2026-03-31 23:31:00.959962,search,AWS,us-west-2,AS15169,operational,down,311,1
2026-03-31 23:31:01.959962,auth,GCP,us-west-2,AS16509,degraded,stable,79,0
2026-03-31 23:31:02.959962,search,GCP,us-central1,AS15169,down,down,324,1
2026-03-31 23:31:03.959962,auth,Azure,eastus,AS16509,degraded,unstable,186,0
2026-03-31 23:31:04.959962,media,AWS,us-central1,AS8075,down,down,280,1
2026-03-31 23:31:05.959962,analytics,Azure,eastus,AS16509,down,unstable,500,1
2026-03-31 23:31:06.959962,media,Azure,eastus,AS15169,down,stable,173,1
2026-03-31 23:31:07.959962,auth,GCP,us-central1,AS8075,degraded,unstable,87,0
2026-03-31 23:31:08.959962,media,Azure,eastus,AS16509,degraded,down,416,1
2026-03-31 23:31:09.959962,search,AWS,us-west-2,AS15169,operational,unstable,290,0
2026-03-31 23:31:10.959962,analytics,AWS,us-central1,AS15169,operational,stable,268,0
2026-03-31 23:31:11.959962,search,GCP,us-central1,AS15169,down,stable,133,1
2026-03-31 23:31:12.959962,media,AWS,us-central1,AS8075,down,down,275,1
2026-03-31 23:31:13.959962,media,AWS,us-east-1,AS16509,degraded,stable,367,0
2026-03-31 23:31:14.959962,media,AWS,us-central1,AS16509,down,stable,454,1
2026-03-31 23:31:15.959962,media,Azure,eastus,AS16509,operational,stable,366,0
2026-03-31 23:31:16.959962,orders,GCP,eastus,AS8075,degraded,stable,196,0
2026-03-31 23:31:17.959962,auth,AWS,us-central1,AS8075,degraded,stable,398,0
2026-03-31 23:31:18.959962,analytics,Azure,us-west-2,AS15169,operational,down,412,1
